rainfall_mm,river_level_m,soil_moisture,wind_speed_kmph,temperature_c,population_density,elevation_m,infrastructure_vulnerability,road_accessibility,distance_to_water_body,primary_disaster,secondary_disaster,severity
9.5,1.88,0.25,25.5,36.2,8169.0,205.3,0.73,0.55,7.99,Extreme Heat,Fire,Critical
100.5,1.67,0.91,55.2,15.5,1353.0,1994.4,0.72,0.6,7.25,Landslide Trigger,Landslide,High
307.4,3.17,0.58,24.4,22.0,1981.0,407.0,0.38,0.71,2.34,Heavy Rain,Flood,High
184.8,4.92,0.6,29.6,14.3,317.0,616.7,0.59,0.95,4.71,Landslide Trigger,Landslide,Medium
83.3,9.89,0.47,40.1,25.7,1313.0,723.1,0.13,0.42,1.0,Heavy Rain,Flood,Medium
258.8,5.69,0.83,39.0,26.4,5916.0,1298.9,0.3,0.1,3.1,Landslide Trigger,Landslide,High
1.9,1.72,0.23,14.1,44.2,2914.0,700.8,0.75,0.73,23.17,Extreme Heat,Fire,High
3.9,1.12,0.19,5.7,38.2,532.0,437.0,0.47,0.71,4.49,Extreme Heat,Fire,High
325.1,7.42,0.68,27.3,20.3,2102.0,125.8,0.76,0.68,6.36,Heavy Rain,Flood,High
86.5,4.06,0.7,34.1,21.6,7589.0,2364.2,0.08,0.18,12.38,Landslide Trigger,Landslide,Critical
1.3,1.03,0.18,27.5,41.0,671.0,814.8,0.82,0.48,23.62,Extreme Heat,Fire,High
152.4,7.78,0.36,143.8,29.4,2435.0,350.7,0.13,0.2,11.93,Cyclone,Infrastructure Failure,Medium
4.9,0.71,0.29,15.4,47.7,2168.0,638.3,0.47,0.49,5.99,Extreme Heat,Fire,High
226.8,2.78,0.8,31.9,27.5,259.0,654.1,0.68,0.93,1.92,Heavy Rain,Flood,High
147.2,2.56,0.57,27.9,18.6,1121.0,1247.7,0.1,0.39,10.18,Landslide Trigger,Landslide,Medium
332.4,6.99,0.96,32.7,21.3,2560.0,162.7,0.59,0.73,5.59,Heavy Rain,Flood,Critical
10.9,0.59,0.29,23.6,39.5,618.0,493.0,0.43,0.35,16.09,Extreme Heat,Fire,High
124.6,2.23,0.4,75.4,26.1,1822.0,358.3,0.33,0.76,2.55,Cyclone,Infrastructure Failure,Medium
66.5,4.27,0.52,54.7,24.8,688.0,119.8,0.16,0.77,2.25,Heavy Rain,Flood,Medium
213.6,8.18,0.59,34.9,21.1,621.0,253.3,0.61,0.82,5.25,Heavy Rain,Flood,High
89.7,10.58,0.45,25.7,25.3,5233.0,451.9,0.93,0.21,0.86,Heavy Rain,Flood,High
271.7,5.95,0.86,76.7,30.7,3688.0,28.6,0.38,0.22,10.61,Cyclone,Infrastructure Failure,Medium
250.5,6.33,0.52,102.2,31.1,7851.0,138.9,0.4,0.36,1.17,Cyclone,Infrastructure Failure,High
16.4,3.64,0.26,24.1,32.6,1792.0,125.1,0.64,0.39,16.75,Earthquake,Fire,High
279.5,4.79,0.41,52.7,18.2,1693.0,661.0,0.79,0.24,1.44,Heavy Rain,Flood,High
335.7,6.98,0.61,39.8,22.1,1287.0,284.4,0.23,0.78,5.89,Heavy Rain,Flood,High
12.1,1.5,0.21,29.4,41.1,611.0,387.0,0.58,0.85,24.88,Extreme Heat,Fire,High
276.8,10.43,0.6,22.2,28.2,612.0,321.4,0.73,0.54,5.71,Heavy Rain,Flood,High
104.5,3.97,0.82,15.5,22.9,4575.0,1483.2,0.32,0.3,4.08,Landslide Trigger,Landslide,High
153.1,5.06,0.93,21.4,19.6,2000.0,534.0,0.69,0.34,11.62,Landslide Trigger,Landslide,High
67.5,2.37,0.62,7.4,25.3,175.0,1697.9,0.93,0.32,12.4,Earthquake,Landslide,High
19.9,2.2,0.42,28.0,22.9,1705.0,995.9,0.87,0.82,11.16,Earthquake,Fire,Medium
149.2,1.0,0.91,20.6,17.4,5297.0,704.7,0.57,0.91,3.52,Landslide Trigger,Landslide,High
126.4,6.87,0.97,47.2,26.7,1467.0,159.3,0.53,0.6,6.18,Heavy Rain,Flood,High
251.1,9.04,0.78,13.1,23.5,1302.0,534.6,0.16,0.43,2.44,Heavy Rain,Flood,High
375.7,5.07,0.71,43.4,18.2,6607.0,721.3,0.09,0.18,3.15,Heavy Rain,Flood,High
4.8,1.19,0.3,5.4,43.0,4925.0,135.6,0.5,0.24,20.93,Extreme Heat,Fire,Critical
259.4,3.91,0.51,38.2,29.9,2575.0,713.9,0.95,0.54,4.79,Heavy Rain,Flood,High
33.6,3.68,0.27,7.9,27.7,1863.0,256.1,0.54,0.94,8.09,Earthquake,Fire,Medium
93.0,3.25,0.56,42.3,24.2,3204.0,1364.2,0.54,0.2,4.44,Landslide Trigger,Landslide,High
137.4,3.61,0.95,53.2,24.3,7579.0,2177.6,0.1,0.46,11.3,Landslide Trigger,Landslide,High
231.7,6.17,0.41,92.3,25.5,2415.0,108.2,0.82,0.72,4.18,Cyclone,Infrastructure Failure,High
325.6,10.45,0.64,25.6,18.7,4425.0,745.1,0.39,0.9,0.62,Heavy Rain,Flood,High
6.3,2.13,0.13,15.5,42.3,8912.0,898.2,0.76,0.77,13.9,Extreme Heat,Fire,Critical
34.9,1.85,0.25,33.9,34.2,1000.0,1656.2,0.94,0.11,6.63,Earthquake,Fire,High
328.4,5.7,0.64,47.4,19.1,3943.0,289.8,0.73,0.73,7.62,Heavy Rain,Flood,High
70.0,4.33,0.68,26.6,22.9,3557.0,627.3,0.05,0.11,0.22,Heavy Rain,Flood,Medium
138.0,6.05,0.57,40.0,23.5,7856.0,859.1,0.51,0.19,8.17,Landslide Trigger,Landslide,High
50.2,2.57,0.16,7.7,18.1,2037.0,343.0,0.38,0.85,5.93,Earthquake,Fire,Medium
9.2,2.25,0.21,8.1,40.5,406.0,743.4,0.35,0.4,6.46,Extreme Heat,Fire,High
113.5,1.81,0.62,45.7,19.4,2648.0,1665.1,0.27,0.52,8.51,Landslide Trigger,Landslide,High
1.9,2.01,0.44,10.5,20.1,1468.0,522.0,0.93,0.37,2.34,Earthquake,Fire,Medium
154.3,6.72,0.69,150.2,31.4,940.0,318.6,0.61,0.85,11.42,Cyclone,Infrastructure Failure,High
198.5,9.32,0.36,101.7,32.8,199.0,154.9,0.68,0.89,8.9,Cyclone,Infrastructure Failure,Medium
133.3,1.67,0.32,144.7,29.9,5328.0,47.1,0.78,0.16,0.75,Cyclone,Infrastructure Failure,Critical
111.4,7.74,0.62,150.9,27.3,9265.0,272.4,0.41,0.26,6.17,Cyclone,Infrastructure Failure,High
4.9,2.21,0.2,17.4,41.6,1154.0,137.2,0.59,0.69,2.12,Extreme Heat,Fire,High
66.1,3.74,0.36,27.2,16.5,2005.0,173.7,0.24,0.31,3.37,Earthquake,Disease Outbreak,Medium
195.5,3.15,0.76,33.6,16.4,290.0,548.0,0.61,0.77,4.31,Landslide Trigger,Landslide,Medium
121.7,4.6,0.79,81.1,23.3,3029.0,202.9,0.69,0.1,7.79,Cyclone,Infrastructure Failure,High
34.3,1.33,0.53,31.2,20.6,451.0,254.7,0.34,0.53,5.82,Earthquake,Fire,Low
77.9,1.9,0.26,10.0,18.5,302.0,464.1,0.95,0.52,15.48,Earthquake,Fire,Medium
43.5,1.75,0.5,19.1,21.6,1200.0,620.0,0.44,0.37,18.59,Earthquake,Fire,Medium
1.3,0.87,0.11,29.3,39.7,782.0,708.1,0.56,0.72,18.31,Extreme Heat,Fire,High
258.9,7.9,0.83,12.6,26.8,988.0,225.4,0.8,0.48,4.62,Heavy Rain,Flood,Critical
203.6,7.85,0.84,129.5,23.6,3109.0,342.5,0.88,0.27,7.46,Cyclone,Infrastructure Failure,Critical
129.1,7.12,0.84,30.1,25.6,5628.0,367.5,0.21,0.68,4.92,Heavy Rain,Flood,High
242.6,5.08,0.49,61.3,30.8,1410.0,134.5,0.5,0.68,4.35,Cyclone,Infrastructure Failure,Medium
238.4,4.64,0.7,128.5,25.3,3717.0,43.2,0.63,0.1,10.75,Cyclone,Infrastructure Failure,High
65.4,2.48,0.57,34.2,34.1,7041.0,1890.6,0.12,0.82,1.21,Earthquake,Landslide,Medium
107.2,4.66,0.52,49.7,15.6,3903.0,1221.4,0.06,0.41,12.44,Landslide Trigger,Landslide,Medium
3.4,2.86,0.63,24.7,19.5,912.0,813.8,0.56,0.41,19.56,Earthquake,Disease Outbreak,Medium
11.5,2.23,0.15,28.1,41.7,2575.0,265.0,0.19,0.78,8.25,Extreme Heat,Fire,High
48.6,2.26,0.51,71.2,27.2,9885.0,162.9,0.73,0.21,8.69,Cyclone,Infrastructure Failure,Critical
74.8,1.87,0.39,17.6,20.6,2865.0,1974.3,0.27,0.77,7.31,Earthquake,Landslide,Medium
305.5,5.17,0.8,41.7,24.8,373.0,484.5,0.65,0.47,4.64,Heavy Rain,Flood,High
194.7,10.24,0.41,21.3,19.5,14383.0,37.9,0.29,0.65,2.28,Heavy Rain,Flood,High
61.9,6.31,0.89,87.7,31.3,1285.0,399.0,0.66,0.81,7.1,Cyclone,Infrastructure Failure,High
76.3,5.12,0.49,86.9,31.5,3060.0,171.6,0.25,0.26,4.14,Cyclone,Infrastructure Failure,Medium
221.7,6.18,0.57,12.4,24.2,959.0,655.1,0.59,0.82,6.83,Heavy Rain,Flood,High
184.9,10.89,0.92,19.4,21.1,7730.0,152.5,0.89,0.1,1.65,Heavy Rain,Flood,Critical
245.9,7.58,0.63,38.4,29.4,209.0,144.5,0.38,0.35,1.05,Heavy Rain,Flood,High
143.4,4.02,0.85,32.6,18.6,948.0,2053.8,0.33,0.79,12.9,Landslide Trigger,Landslide,High
51.4,4.11,0.57,77.8,24.0,5969.0,172.8,0.93,0.12,9.08,Cyclone,Infrastructure Failure,Critical
88.5,7.55,0.62,91.1,24.3,724.0,115.8,0.92,0.15,5.21,Cyclone,Infrastructure Failure,Critical
375.2,10.08,0.65,43.3,26.1,2403.0,178.5,0.62,0.54,2.78,Heavy Rain,Flood,Critical
37.8,2.05,0.4,18.0,25.8,4204.0,1959.2,0.59,0.63,13.02,Earthquake,Fire,Medium
240.9,2.74,0.98,11.5,22.7,5148.0,93.0,0.43,0.77,0.87,Heavy Rain,Flood,High
140.0,4.81,0.55,37.7,27.8,11728.0,367.3,0.16,0.49,3.1,Heavy Rain,Disease Outbreak,High
140.3,2.29,0.46,62.7,31.6,2459.0,245.1,0.59,0.68,9.8,Cyclone,Infrastructure Failure,High
349.6,3.33,0.59,41.9,29.5,789.0,784.8,0.16,0.9,5.14,Heavy Rain,Flood,High
193.2,4.25,0.94,14.7,26.8,1424.0,504.0,0.18,0.59,0.79,Heavy Rain,Flood,High
207.4,2.54,0.97,25.7,21.1,18000.0,185.7,0.32,0.41,1.35,Heavy Rain,Disease Outbreak,Critical
337.5,8.28,0.61,50.4,27.0,8280.0,190.0,0.5,0.71,5.19,Heavy Rain,Flood,High
370.5,8.71,0.46,21.0,25.1,1763.0,227.7,0.46,0.68,7.66,Heavy Rain,Flood,High
171.5,4.56,0.35,116.7,31.5,537.0,275.9,0.78,0.9,4.64,Cyclone,Infrastructure Failure,High
5.8,1.96,0.17,22.6,45.7,873.0,93.4,0.36,0.63,14.2,Extreme Heat,Fire,High
2.2,2.58,0.29,25.1,17.8,11456.0,1632.0,0.87,0.3,13.27,Earthquake,Infrastructure Failure,High
37.4,6.74,0.66,62.6,23.3,7683.0,236.0,0.19,0.4,10.95,Cyclone,Infrastructure Failure,Medium
64.3,6.72,0.84,45.5,24.0,8707.0,85.7,0.26,0.34,3.11,Heavy Rain,Disease Outbreak,High
219.2,5.4,0.92,32.5,21.2,4794.0,1334.8,0.8,0.17,13.99,Landslide Trigger,Landslide,Critical
243.8,4.96,0.31,65.7,29.5,4341.0,151.9,0.07,0.67,10.43,Cyclone,Fire,Medium
113.5,6.3,0.76,49.3,23.5,1813.0,648.7,0.5,0.68,6.29,Heavy Rain,Flood,High
2.5,3.62,0.53,12.5,34.6,1355.0,435.7,0.74,0.46,18.37,Earthquake,Fire,Medium
293.0,3.9,0.56,14.5,28.4,5591.0,244.1,0.86,0.15,5.59,Heavy Rain,Flood,High
271.1,3.08,0.74,129.2,22.1,1843.0,92.1,0.88,0.37,5.95,Cyclone,Infrastructure Failure,Critical
283.0,5.18,0.88,130.0,31.1,593.0,46.4,0.32,0.61,7.08,Cyclone,Infrastructure Failure,Medium
214.3,1.24,0.74,40.4,15.1,275.0,1401.4,0.73,0.57,10.99,Landslide Trigger,Landslide,High
255.0,3.24,0.8,69.0,26.4,4006.0,83.8,0.07,0.06,10.52,Cyclone,Disease Outbreak,Medium
4.4,0.79,0.24,28.2,47.2,118.0,857.8,0.37,0.51,17.15,Extreme Heat,Fire,High
159.8,4.62,0.94,54.8,15.5,5665.0,932.0,0.3,0.71,12.66,Landslide Trigger,Landslide,High
271.8,6.76,0.52,50.0,26.1,4428.0,143.5,0.85,0.25,5.67,Heavy Rain,Flood,High
376.3,3.88,0.75,39.6,23.0,3417.0,385.3,0.5,0.17,7.14,Heavy Rain,Flood,High
32.0,2.5,0.87,132.6,32.6,245.0,19.1,0.75,0.39,8.19,Cyclone,Infrastructure Failure,High
55.9,6.04,0.47,122.7,29.2,1664.0,283.5,0.47,0.77,11.91,Cyclone,Infrastructure Failure,Medium
186.2,1.8,0.81,64.9,23.9,183.0,45.3,0.1,0.45,1.03,Cyclone,Flood,Medium
100.7,1.76,0.8,25.2,14.3,1328.0,1236.8,0.45,0.65,5.35,Landslide Trigger,Landslide,High
9.2,2.37,0.21,21.5,37.0,2262.0,684.7,0.43,0.64,5.24,Extreme Heat,Fire,High
73.4,3.81,0.23,12.9,31.2,4068.0,1164.3,0.59,0.92,9.61,Earthquake,Fire,Medium
187.7,5.23,0.63,136.8,28.7,3183.0,260.6,0.39,0.67,11.66,Cyclone,Infrastructure Failure,High
9.9,0.53,0.19,31.0,41.0,13200.0,706.1,0.31,0.13,12.37,Extreme Heat,Fire,Critical
143.2,4.25,0.66,25.9,23.4,4932.0,1154.3,0.73,0.39,9.84,Landslide Trigger,Landslide,High
8.5,1.4,0.31,35.8,38.8,1563.0,100.7,0.56,0.64,5.85,Extreme Heat,Fire,High
159.4,8.51,0.94,39.3,19.9,6646.0,467.9,0.37,0.43,4.38,Heavy Rain,Flood,High
47.9,2.34,0.51,6.2,26.3,3568.0,311.6,0.19,0.33,6.99,Earthquake,Fire,Medium
282.0,8.36,0.45,36.0,19.8,471.0,209.3,0.94,0.2,3.73,Heavy Rain,Flood,High
307.8,9.97,0.98,29.3,28.5,2189.0,766.5,0.1,0.61,1.47,Heavy Rain,Flood,High
241.9,4.34,0.86,11.7,27.7,363.0,31.0,0.28,0.7,5.29,Heavy Rain,Flood,High
22.4,2.29,0.61,6.5,31.2,507.0,190.3,0.94,0.21,3.41,Earthquake,Fire,High
71.7,3.97,0.34,23.9,30.6,1920.0,894.2,0.74,0.75,4.07,Earthquake,Fire,Medium
126.1,4.07,0.93,12.0,26.8,7646.0,46.7,0.32,0.12,6.72,Heavy Rain,Disease Outbreak,High
159.8,3.89,0.55,123.2,24.3,3403.0,146.0,0.34,0.65,9.41,Cyclone,Infrastructure Failure,Medium
236.6,6.24,0.44,60.0,30.8,355.0,329.9,0.58,0.79,8.4,Cyclone,Infrastructure Failure,Medium
135.2,3.08,0.65,138.5,22.5,3051.0,240.8,0.64,0.62,7.75,Cyclone,Infrastructure Failure,High
93.0,4.61,0.76,10.8,25.6,3017.0,535.7,0.53,0.28,1.99,Heavy Rain,Flood,High
155.0,8.78,0.56,119.8,22.4,4920.0,35.7,0.37,0.25,1.07,Cyclone,Infrastructure Failure,High
11.2,0.84,0.12,20.1,38.6,1697.0,535.1,0.83,0.85,9.77,Extreme Heat,Fire,High
323.1,10.28,0.73,39.1,24.7,477.0,630.6,0.78,0.73,4.45,Heavy Rain,Flood,High
320.7,4.21,0.56,23.3,24.1,743.0,115.8,0.29,0.69,3.14,Heavy Rain,Flood,High
260.8,1.68,0.64,63.4,22.9,5482.0,283.5,0.48,0.82,8.85,Cyclone,Infrastructure Failure,Medium
80.0,2.5,0.56,50.9,17.2,357.0,711.0,0.09,0.15,9.72,Landslide Trigger,Landslide,Medium
0.0,2.94,0.43,11.3,19.7,3937.0,1793.6,0.46,0.26,10.53,Earthquake,Landslide,Medium
77.6,2.48,0.22,17.2,21.6,6909.0,510.3,0.23,0.37,18.74,Earthquake,Fire,Medium
235.8,3.17,0.65,126.5,29.2,10810.0,284.0,0.36,0.84,8.51,Cyclone,Infrastructure Failure,High
1.7,1.51,0.17,24.5,17.0,194.0,1868.3,0.69,0.83,13.29,Earthquake,Fire,Medium
268.2,2.77,0.9,43.0,22.5,6558.0,269.6,0.28,0.14,3.89,Heavy Rain,Flood,High
69.2,0.59,0.61,14.2,25.2,4534.0,334.4,0.88,0.66,18.14,Earthquake,Fire,Medium
84.3,2.85,0.72,42.3,27.0,10482.0,1167.9,0.19,0.83,10.84,Landslide Trigger,Landslide,Medium
33.7,3.06,0.3,15.0,15.5,416.0,2138.5,0.95,0.59,16.46,Earthquake,Infrastructure Failure,Medium
244.9,1.4,0.68,45.1,15.5,879.0,1377.8,0.32,0.92,7.2,Landslide Trigger,Landslide,Medium
4.3,0.93,0.21,28.5,44.2,1702.0,683.7,0.75,0.86,2.85,Extreme Heat,Fire,High
248.7,2.97,0.63,13.3,27.0,1826.0,60.2,0.47,0.42,1.57,Heavy Rain,Flood,High
151.2,5.28,0.67,39.6,18.2,2258.0,1107.3,0.7,0.55,9.59,Landslide Trigger,Landslide,High
315.2,6.49,0.68,40.1,20.7,194.0,314.9,0.44,0.59,5.04,Heavy Rain,Flood,High
291.2,8.52,0.47,108.2,22.6,521.0,100.1,0.28,0.9,9.32,Cyclone,Flood,Medium
321.9,9.54,0.9,43.7,19.4,1293.0,418.1,0.8,0.47,3.61,Heavy Rain,Flood,High
69.9,4.97,0.53,49.9,25.8,3460.0,452.7,0.73,0.55,4.1,Heavy Rain,Flood,Medium
283.3,9.31,0.9,123.6,32.3,7776.0,164.8,0.86,0.8,10.33,Cyclone,Infrastructure Failure,Critical
184.2,3.93,0.59,44.5,20.8,3063.0,387.8,0.89,0.65,4.57,Heavy Rain,Flood,High
242.3,6.16,0.8,85.0,24.3,3663.0,370.9,0.47,0.39,8.35,Cyclone,Flood,High
44.5,0.92,0.38,18.7,25.8,3479.0,1414.6,0.85,0.55,19.19,Earthquake,Fire,Medium
256.9,3.13,0.48,36.1,22.7,6947.0,641.1,0.93,0.18,4.39,Heavy Rain,Flood,High
180.3,8.48,0.58,22.0,27.8,2473.0,784.5,0.45,0.54,6.21,Heavy Rain,Flood,High
37.0,2.26,0.25,32.1,30.1,1171.0,1514.1,0.12,0.79,19.05,Earthquake,Fire,Medium
299.6,6.13,0.34,134.1,22.8,7989.0,218.3,0.46,0.86,3.4,Cyclone,Infrastructure Failure,High
4.5,1.27,0.33,12.0,42.1,543.0,361.9,0.44,0.68,19.81,Extreme Heat,Fire,High
32.6,0.7,0.5,20.1,15.2,477.0,1367.2,0.58,0.71,18.48,Earthquake,Landslide,Medium
1.1,0.55,0.19,32.7,36.3,1392.0,756.2,0.51,0.92,17.1,Extreme Heat,Fire,High
17.3,2.25,0.46,9.1,15.9,346.0,78.9,0.77,0.95,7.17,Earthquake,Infrastructure Failure,Medium
46.6,4.96,0.32,72.7,25.6,1713.0,160.5,0.5,0.27,11.28,Cyclone,Infrastructure Failure,High
0.0,3.65,0.19,33.9,17.6,577.0,1350.5,0.43,0.75,19.99,Earthquake,Fire,Medium
60.6,8.71,0.45,20.6,19.9,232.0,726.8,0.58,0.36,1.53,Heavy Rain,Flood,Medium
139.5,2.45,0.75,117.1,26.0,4925.0,72.8,0.33,0.07,7.16,Cyclone,Infrastructure Failure,High
3.2,1.86,0.35,5.5,38.3,1766.0,74.6,0.88,0.12,9.28,Extreme Heat,Fire,Critical
239.8,4.66,0.79,108.8,22.4,3014.0,378.8,0.84,0.12,1.08,Cyclone,Infrastructure Failure,Critical
8.3,2.15,0.35,30.4,37.9,3952.0,635.6,0.82,0.13,18.23,Extreme Heat,Fire,Critical
1.6,1.78,0.34,21.3,47.4,7800.0,845.5,0.86,0.79,22.77,Extreme Heat,Fire,Critical
206.8,1.15,0.56,21.0,14.3,3588.0,633.4,0.33,0.76,13.88,Landslide Trigger,Landslide,Medium
157.2,1.85,0.91,30.2,23.8,5521.0,981.2,0.19,0.93,8.0,Landslide Trigger,Landslide,Medium
49.0,5.77,0.85,149.8,24.6,237.0,61.9,0.49,0.77,8.72,Cyclone,Infrastructure Failure,High
181.3,3.0,0.59,147.5,28.8,768.0,290.0,0.28,0.53,4.1,Cyclone,Infrastructure Failure,Medium
22.4,2.4,0.5,27.0,18.3,139.0,1663.4,0.1,0.63,13.78,Earthquake,Landslide,Low
133.6,2.67,0.33,75.1,32.5,9186.0,292.4,0.61,0.7,6.38,Cyclone,Infrastructure Failure,High
22.6,2.56,0.22,17.1,15.7,1670.0,515.8,0.81,0.39,2.42,Earthquake,Fire,Medium
12.5,1.81,0.2,13.3,46.9,3207.0,67.7,0.45,0.27,17.84,Extreme Heat,Fire,High
34.5,3.55,0.57,33.2,21.2,9264.0,882.3,0.35,0.41,1.36,Earthquake,Disease Outbreak,Medium
275.1,5.71,0.64,76.7,27.5,1042.0,367.7,0.08,0.35,6.75,Cyclone,Flood,Medium
239.0,2.88,0.75,33.6,27.4,2455.0,32.8,0.38,0.92,6.27,Heavy Rain,Flood,Medium
73.2,5.83,0.49,110.1,28.1,3321.0,40.3,0.74,0.13,7.97,Cyclone,Infrastructure Failure,High
148.1,8.35,0.48,40.5,18.7,4863.0,274.6,0.63,0.83,6.79,Heavy Rain,Flood,High
210.2,4.12,0.95,46.3,22.4,1222.0,1217.7,0.06,0.23,13.63,Landslide Trigger,Landslide,High
59.6,4.05,0.8,121.9,23.9,2400.0,316.6,0.38,0.83,6.1,Cyclone,Infrastructure Failure,Medium
155.0,3.35,0.58,42.2,25.9,3560.0,158.5,0.66,0.38,0.98,Heavy Rain,Flood,High
328.1,11.3,0.52,36.0,18.1,787.0,573.3,0.73,0.78,3.37,Heavy Rain,Flood,Critical
8.9,0.64,0.32,23.8,30.9,5248.0,1224.0,0.53,0.6,12.03,Earthquake,Fire,Medium
41.3,3.58,0.27,12.9,17.6,1468.0,1811.9,0.93,0.88,8.82,Earthquake,Fire,Medium
292.4,2.64,0.83,91.2,22.1,467.0,159.6,0.53,0.79,6.16,Cyclone,Infrastructure Failure,Medium
174.6,5.67,0.6,51.5,18.6,7276.0,361.6,0.14,0.42,2.19,Heavy Rain,Flood,High
139.8,8.61,0.43,121.3,23.5,3249.0,381.8,0.44,0.36,7.16,Cyclone,Infrastructure Failure,High
87.4,6.33,0.87,94.2,31.7,1481.0,63.8,0.39,0.47,11.24,Cyclone,Infrastructure Failure,Medium
57.5,3.02,0.39,20.7,15.6,2718.0,704.2,0.55,0.69,7.57,Earthquake,Fire,Medium
57.4,1.32,0.54,5.6,29.3,2497.0,269.4,0.44,0.67,14.86,Earthquake,Fire,Medium
39.8,3.29,0.67,140.5,26.2,3216.0,107.2,0.43,0.84,6.27,Cyclone,Infrastructure Failure,Medium
222.7,2.82,0.53,30.3,26.4,1327.0,183.6,0.53,0.07,7.81,Heavy Rain,Flood,High
252.4,5.73,0.59,57.0,18.4,4422.0,1784.4,0.88,0.83,12.47,Landslide Trigger,Landslide,High
298.5,2.96,0.48,120.4,30.1,5996.0,216.2,0.91,0.41,0.98,Cyclone,Infrastructure Failure,Critical
18.0,0.57,0.27,26.0,33.2,3905.0,251.1,0.3,0.56,11.51,Earthquake,Fire,Medium
286.0,10.04,0.66,43.7,21.6,1522.0,178.3,0.08,0.3,1.58,Heavy Rain,Flood,High
206.1,6.68,0.34,87.3,28.3,4092.0,130.8,0.06,0.3,5.07,Cyclone,Flood,Medium
97.0,3.65,0.96,26.9,24.3,983.0,589.7,0.8,0.83,0.47,Heavy Rain,Flood,High
130.7,4.5,0.75,88.0,23.3,272.0,106.7,0.48,0.72,4.71,Cyclone,Infrastructure Failure,Medium
163.3,1.43,0.7,46.9,14.8,794.0,519.7,0.89,0.57,6.19,Landslide Trigger,Landslide,High
107.6,7.14,0.52,72.6,24.6,1119.0,258.9,0.24,0.23,0.72,Cyclone,Infrastructure Failure,Medium
275.3,9.93,0.82,39.1,29.0,1812.0,56.1,0.39,0.43,1.42,Heavy Rain,Flood,High
118.1,3.85,0.7,51.8,22.7,1201.0,44.2,0.27,0.34,5.68,Heavy Rain,Flood,Medium
225.4,8.05,0.65,90.6,25.4,3353.0,54.1,0.07,0.65,11.21,Cyclone,Flood,Medium
197.6,11.25,0.88,17.7,26.6,3939.0,393.6,0.54,0.08,1.58,Heavy Rain,Flood,High
263.4,8.21,0.48,25.7,25.0,189.0,119.6,0.14,0.15,6.84,Heavy Rain,Flood,High
7.9,1.74,0.17,15.1,45.3,228.0,80.1,0.06,0.37,8.45,Extreme Heat,Fire,High
82.6,3.65,0.79,75.5,30.6,2631.0,271.6,0.45,0.17,3.98,Cyclone,Infrastructure Failure,Medium
349.4,7.63,0.91,47.1,19.0,5785.0,173.7,0.83,0.53,1.25,Heavy Rain,Flood,Critical
65.0,1.81,0.87,56.8,16.8,199.0,422.3,0.8,0.49,5.63,Landslide Trigger,Landslide,Medium
261.8,6.2,0.6,20.0,27.2,1339.0,559.5,0.05,0.11,2.95,Heavy Rain,Flood,High
189.6,4.09,0.7,52.2,21.1,5600.0,1169.0,0.57,0.13,3.26,Landslide Trigger,Landslide,High
205.2,4.9,0.79,147.3,28.6,2729.0,294.0,0.73,0.5,0.77,Cyclone,Infrastructure Failure,High
182.5,6.39,0.59,19.4,23.7,3384.0,2045.7,0.8,0.68,12.91,Landslide Trigger,Landslide,High
7.0,3.17,0.24,12.1,22.9,693.0,726.3,0.31,0.07,7.11,Earthquake,Fire,Medium
7.1,2.04,0.31,33.7,39.8,283.0,662.8,0.66,0.63,8.62,Extreme Heat,Fire,High
232.4,4.7,0.57,53.4,22.8,1232.0,2015.2,0.12,0.21,11.84,Landslide Trigger,Landslide,High
80.6,4.69,0.67,50.8,28.5,1436.0,577.7,0.66,0.17,0.29,Heavy Rain,Flood,High
232.3,6.49,0.66,46.8,16.1,623.0,1781.6,0.69,0.69,1.3,Landslide Trigger,Landslide,High
203.1,5.32,0.7,133.5,32.6,3897.0,356.0,0.57,0.16,9.55,Cyclone,Infrastructure Failure,High
74.7,8.06,0.78,118.4,26.8,1847.0,15.3,0.49,0.89,3.99,Cyclone,Infrastructure Failure,Medium
59.4,5.65,0.52,154.1,31.5,2409.0,178.3,0.2,0.55,12.0,Cyclone,Infrastructure Failure,Medium
91.1,6.59,0.86,134.7,25.0,1177.0,122.3,0.13,0.5,0.92,Cyclone,Infrastructure Failure,Medium
283.8,9.26,0.43,25.3,21.5,1238.0,92.4,0.62,0.84,2.96,Heavy Rain,Flood,High
36.4,3.11,0.22,31.8,18.1,1286.0,463.0,0.55,0.94,3.02,Earthquake,Fire,Medium
244.2,4.54,0.65,119.2,31.0,3640.0,295.9,0.72,0.17,6.87,Cyclone,Infrastructure Failure,High
3.0,1.88,0.31,19.3,47.7,1622.0,210.1,0.89,0.31,11.58,Extreme Heat,Fire,Critical
7.1,0.87,0.21,35.0,38.3,342.0,733.5,0.73,0.28,22.96,Extreme Heat,Fire,High
77.3,6.31,0.72,97.5,22.4,1114.0,363.9,0.5,0.08,8.8,Cyclone,Infrastructure Failure,High
121.6,5.68,0.61,79.8,30.5,1114.0,123.1,0.43,0.24,7.01,Cyclone,Infrastructure Failure,Medium
258.9,6.33,0.41,11.3,23.7,1779.0,154.7,0.64,0.91,4.72,Heavy Rain,Flood,High
224.5,9.59,0.84,51.5,20.6,1696.0,663.6,0.33,0.91,7.25,Heavy Rain,Flood,High
